,GeneID,Essential,Class,Complex,Phenotype,Motif,Chromosome,Function,Localization,add_numerical
3290,G235856,Non-Essential,?,Cytoskeleton,Cell morphology and organelle mutants,?,15,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoskeleton,15
3291,G235859,Non-Essential,?,Arginine-specific carbamoylphosphate synthase,?,PS00442,15,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,15
3292,G235859,Non-Essential,?,Arginine-specific carbamoylphosphate synthase,?,PS00442,15,METABOLISM,cytoplasm,15
3293,G235862,Non-Essential,?,Intracellular transport complexes,?,PS00417,15,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),transport vesicles,15
3294,G235862,Non-Essential,?,Intracellular transport complexes,?,PS00417,15,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,transport vesicles,15
3295,G235862,Non-Essential,?,Intracellular transport complexes,?,PS00417,15,PROTEIN DESTINATION,transport vesicles,15
3296,G235863,Non-Essential,?,RNA processing complexes,"Auxotrophies, carbon and",?,15,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,15
3297,G235863,Non-Essential,?,RNA processing complexes,"Auxotrophies, carbon and",?,15,TRANSCRIPTION,mitochondria,15
3298,G235865,Non-Essential,?,Transcription complexes/Transcriptosome,"Auxotrophies, carbon and",PS00402,15,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,15
3299,G235865,Non-Essential,?,Transcription complexes/Transcriptosome,"Auxotrophies, carbon and",PS00402,15,TRANSCRIPTION,nucleus,15
3300,G235866,Essential,?,Translation complexes,Cell cycle defects,?,15,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,15
3301,G235866,Essential,?,Translation complexes,Cell cycle defects,?,15,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,15
3302,G235866,Essential,?,Translation complexes,Cell cycle defects,?,15,PROTEIN SYNTHESIS,cytoplasm,15
3303,G235866,Essential,?,Translation complexes,Conditional phenotypes,?,15,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,15
3304,G235866,Essential,?,Translation complexes,Conditional phenotypes,?,15,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,15
3305,G235866,Essential,?,Translation complexes,Conditional phenotypes,?,15,PROTEIN SYNTHESIS,cytoplasm,15
3306,G235866,Essential,?,Translation complexes,Mating and sporulation defects,?,15,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,15
3307,G235866,Essential,?,Translation complexes,Mating and sporulation defects,?,15,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,15
3308,G235866,Essential,?,Translation complexes,Mating and sporulation defects,?,15,PROTEIN SYNTHESIS,cytoplasm,15
3309,G235867,Essential,?,Proteasome,?,PS00388,15,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,15
3310,G235867,Essential,?,Proteasome,?,PS00388,15,PROTEIN DESTINATION,nucleus,15
3311,G235871,Non-Essential,?,Histone acetyltransferase complexes,?,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,16
3312,G235871,Non-Essential,?,Histone acetyltransferase complexes,?,?,16,PROTEIN DESTINATION,cytoplasm,16
3313,G235872,?,?,Intracellular transport complexes,?,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),transport vesicles,16
3314,G235872,?,?,Intracellular transport complexes,?,?,16,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,transport vesicles,16
3315,G235874,Non-Essential,?,Transcription complexes/Transcriptosome,?,?,16,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,16
3316,G235874,Non-Essential,?,Transcription complexes/Transcriptosome,?,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,16
3317,G235874,Non-Essential,?,Transcription complexes/Transcriptosome,?,?,16,METABOLISM,nucleus,16
3318,G235874,Non-Essential,?,Transcription complexes/Transcriptosome,?,?,16,TRANSCRIPTION,nucleus,16
3319,G235876,Non-Essential,?,RNA processing complexes,"Auxotrophies, carbon and",PS00017,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,16
3320,G235876,Non-Essential,?,RNA processing complexes,"Auxotrophies, carbon and",PS00017,16,METABOLISM,mitochondria,16
3321,G235876,Non-Essential,?,RNA processing complexes,"Auxotrophies, carbon and",PS00017,16,PROTEIN SYNTHESIS,mitochondria,16
3322,G235876,Non-Essential,?,RNA processing complexes,"Auxotrophies, carbon and",PS00017,16,TRANSCRIPTION,mitochondria,16
3323,G235876,Non-Essential,?,Translation complexes,"Auxotrophies, carbon and",PS00017,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,16
3324,G235876,Non-Essential,?,Translation complexes,"Auxotrophies, carbon and",PS00017,16,METABOLISM,mitochondria,16
3325,G235876,Non-Essential,?,Translation complexes,"Auxotrophies, carbon and",PS00017,16,PROTEIN SYNTHESIS,mitochondria,16
3326,G235876,Non-Essential,?,Translation complexes,"Auxotrophies, carbon and",PS00017,16,TRANSCRIPTION,mitochondria,16
3327,G235881,Essential,?,RNA processing complexes,?,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,16
3328,G235881,Essential,?,RNA processing complexes,?,?,16,TRANSCRIPTION,nucleus,16
3329,G235885,Non-Essential,?,Arginase,?,PS00147,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,16
3330,G235885,Non-Essential,?,Arginase,?,PS00147,16,METABOLISM,cytoplasm,16
3331,G235885,Non-Essential,?,Arginase,?,PS00148,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,16
3332,G235885,Non-Essential,?,Arginase,?,PS00148,16,METABOLISM,cytoplasm,16
3333,G235889,Essential,?,Translation complexes,?,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,16
3334,G235889,Essential,?,Translation complexes,?,?,16,PROTEIN SYNTHESIS,cytoplasm,16
3335,G235892,Non-Essential,?,Cytoskeleton,Cell cycle defects,PS00845,16,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoskeleton,16
3336,G235892,Non-Essential,?,Cytoskeleton,Cell cycle defects,PS00845,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoskeleton,16
3337,G235892,Non-Essential,?,Cytoskeleton,Cell cycle defects,PS00845,16,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,cytoskeleton,16
3338,G235897,Non-Essential,?,Translation complexes,?,PS01199,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,16
3339,G235897,Non-Essential,?,Translation complexes,?,PS01199,16,PROTEIN SYNTHESIS,cytoplasm,16
3340,G235899,Essential,?,"Fatty acid synthetase, cytoplasmic",?,PS00012,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,16
3341,G235899,Essential,?,"Fatty acid synthetase, cytoplasmic",?,PS00012,16,METABOLISM,cytoplasm,16
3342,G235899,Essential,?,"Fatty acid synthetase, cytoplasmic",?,PS00012,16,PROTEIN DESTINATION,cytoplasm,16
3343,G235899,Essential,?,"Fatty acid synthetase, cytoplasmic",?,PS00606,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,16
3344,G235899,Essential,?,"Fatty acid synthetase, cytoplasmic",?,PS00606,16,METABOLISM,cytoplasm,16
3345,G235899,Essential,?,"Fatty acid synthetase, cytoplasmic",?,PS00606,16,PROTEIN DESTINATION,cytoplasm,16
3346,G235905,Essential,?,?,Cell cycle defects,?,16,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoskeleton,16
3347,G235905,Essential,?,?,Cell cycle defects,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoskeleton,16
3348,G235905,Essential,?,?,Cell morphology and organelle mutants,?,16,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoskeleton,16
3349,G235905,Essential,?,?,Cell morphology and organelle mutants,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoskeleton,16
3350,G235906,Non-Essential,?,Intracellular transport complexes,?,PS00990,16,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),transport vesicles,16
3351,G235906,Non-Essential,?,Intracellular transport complexes,?,PS00990,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),transport vesicles,16
3352,G235906,Non-Essential,?,Intracellular transport complexes,?,PS00990,16,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,transport vesicles,16
3353,G235906,Non-Essential,?,Intracellular transport complexes,?,PS00990,16,PROTEIN DESTINATION,transport vesicles,16
3354,G235906,Non-Essential,?,Intracellular transport complexes,?,PS00991,16,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),transport vesicles,16
3355,G235906,Non-Essential,?,Intracellular transport complexes,?,PS00991,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),transport vesicles,16
3356,G235906,Non-Essential,?,Intracellular transport complexes,?,PS00991,16,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,transport vesicles,16
3357,G235906,Non-Essential,?,Intracellular transport complexes,?,PS00991,16,PROTEIN DESTINATION,transport vesicles,16
3358,G235912,Essential,?,Exocyst complex,?,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,16
3359,G235912,Essential,?,Exocyst complex,?,?,16,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,cytoplasm,16
3360,G235914,Non-Essential,?,RNA processing complexes,Conditional phenotypes,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,16
3361,G235914,Non-Essential,?,RNA processing complexes,Conditional phenotypes,?,16,TRANSCRIPTION,nucleus,16
3362,G235922,Non-Essential,?,Mitochondrial translocase complex,"Auxotrophies, carbon and",?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,16
3363,G235922,Non-Essential,?,Mitochondrial translocase complex,"Auxotrophies, carbon and",?,16,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,mitochondria,16
3364,G235922,Non-Essential,?,Mitochondrial translocase complex,Conditional phenotypes,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,16
3365,G235922,Non-Essential,?,Mitochondrial translocase complex,Conditional phenotypes,?,16,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,mitochondria,16
3366,G235924,Non-Essential,?,Glucan synthases,Cell morphology and organelle mutants,?,16,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",golgi,16
3367,G235924,Non-Essential,?,Glucan synthases,Cell morphology and organelle mutants,?,16,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),golgi,16
3368,G235924,Non-Essential,?,Glucan synthases,Cell morphology and organelle mutants,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),golgi,16
3369,G235924,Non-Essential,?,Glucan synthases,Cell morphology and organelle mutants,?,16,METABOLISM,golgi,16
3370,G235924,Non-Essential,?,Glucan synthases,Conditional phenotypes,?,16,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",golgi,16
3371,G235924,Non-Essential,?,Glucan synthases,Conditional phenotypes,?,16,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),golgi,16
3372,G235924,Non-Essential,?,Glucan synthases,Conditional phenotypes,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),golgi,16
3373,G235924,Non-Essential,?,Glucan synthases,Conditional phenotypes,?,16,METABOLISM,golgi,16
3374,G235924,Non-Essential,?,Glucan synthases,Unknown,?,16,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",golgi,16
3375,G235924,Non-Essential,?,Glucan synthases,Unknown,?,16,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),golgi,16
3376,G235924,Non-Essential,?,Glucan synthases,Unknown,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),golgi,16
3377,G235924,Non-Essential,?,Glucan synthases,Unknown,?,16,METABOLISM,golgi,16
3378,G235926,Non-Essential,?,Translation complexes,Conditional phenotypes,PS00030,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,16
3379,G235926,Non-Essential,?,Translation complexes,Conditional phenotypes,PS00030,16,PROTEIN SYNTHESIS,cytoplasm,16
3380,G235930,Essential,?,RNA processing complexes,Conditional phenotypes,PS00678,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,16
3381,G235930,Essential,?,RNA processing complexes,Conditional phenotypes,PS00678,16,PROTEIN DESTINATION,nucleus,16
3382,G235930,Essential,?,RNA processing complexes,Conditional phenotypes,PS00678,16,TRANSCRIPTION,nucleus,16
3383,G235972,Non-Essential,?,?,Conditional phenotypes,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
3384,G235972,Non-Essential,?,?,Conditional phenotypes,?,7,TRANSCRIPTION,cytoplasm,7
3385,G235995,Non-Essential,?,?,Cell morphology and organelle mutants,?,1,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),ER,1
3386,G235995,Non-Essential,?,?,Cell morphology and organelle mutants,?,1,METABOLISM,ER,1
3387,G235995,Non-Essential,?,?,Cell morphology and organelle mutants,?,1,PROTEIN DESTINATION,ER,1
3388,G235998,Non-Essential,?,?,?,PS00444,2,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,2
3389,G235998,Non-Essential,?,?,?,PS00444,2,METABOLISM,mitochondria,2
3390,G235998,Non-Essential,?,?,?,PS00723,2,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,2
3391,G235998,Non-Essential,?,?,?,PS00723,2,METABOLISM,mitochondria,2
3392,G236022,Non-Essential,?,?,?,?,15,PROTEIN DESTINATION,nucleus,15
3393,G236045,Non-Essential,?,?,?,PS00815,14,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,14
3394,G236045,Non-Essential,?,?,?,PS00815,14,METABOLISM,mitochondria,14
3395,G236045,Non-Essential,?,?,?,PS00816,14,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,14
3396,G236045,Non-Essential,?,?,?,PS00816,14,METABOLISM,mitochondria,14
3397,G236047,Non-Essential,?,?,?,PS00600,12,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,12
3398,G236047,Non-Essential,?,?,?,PS00600,12,METABOLISM,cytoplasm,12
3399,G236063,?,?,?,?,?,4,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,4
3400,G236063,?,?,?,?,?,4,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,4
3401,G236068,Non-Essential,?,?,Cell morphology and organelle mutants,?,12,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),peroxisome,12
3402,G236068,Non-Essential,?,?,Cell morphology and organelle mutants,?,12,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,peroxisome,12
3403,G236068,Non-Essential,?,?,Cell morphology and organelle mutants,?,12,PROTEIN DESTINATION,peroxisome,12
3404,G236081,Non-Essential,?,?,Cell morphology and organelle mutants,?,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",extracellular,10
3405,G236081,Non-Essential,?,?,Cell morphology and organelle mutants,?,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),extracellular,10
3406,G236081,Non-Essential,?,?,Cell morphology and organelle mutants,?,10,METABOLISM,extracellular,10
3407,G236081,Non-Essential,?,?,Conditional phenotypes,?,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",extracellular,10
3408,G236081,Non-Essential,?,?,Conditional phenotypes,?,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),extracellular,10
3409,G236081,Non-Essential,?,?,Conditional phenotypes,?,10,METABOLISM,extracellular,10
3410,G236081,Non-Essential,?,?,Mating and sporulation defects,?,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",extracellular,10
3411,G236081,Non-Essential,?,?,Mating and sporulation defects,?,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),extracellular,10
3412,G236081,Non-Essential,?,?,Mating and sporulation defects,?,10,METABOLISM,extracellular,10
3413,G236084,Non-Essential,?,?,Conditional phenotypes,?,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,10
3414,G236084,Non-Essential,?,?,Conditional phenotypes,?,10,TRANSCRIPTION,nucleus,10
3415,G236084,Non-Essential,?,?,Nucleic acid metabolism defects,?,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,10
3416,G236084,Non-Essential,?,?,Nucleic acid metabolism defects,?,10,TRANSCRIPTION,nucleus,10
3417,G236085,Non-Essential,?,?,?,?,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",extracellular,7
3418,G236085,Non-Essential,?,?,?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),extracellular,7
3419,G236096,Essential,?,?,?,?,16,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,16
3420,G236096,Essential,?,?,?,?,16,TRANSCRIPTION,nucleus,16
3421,G236111,Non-Essential,?,?,Cell cycle defects,?,14,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoskeleton,14
3422,G236111,Non-Essential,?,?,Cell cycle defects,?,14,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoskeleton,14
